text,cluster_id,true_label
"That's our understanding right now, is that it would just be a...It's just a way of being right and doing corrections at this point. That would be manual.",106,explaining current understanding
15] [pause],0,noise
"All right. I guess, DJ, we have enough to review our options and get back with them.",100,planning next steps
39] [pause],0,noise
"48] So, just out of curiosity, Adam and Drake. Why was this outside the scope of the interface? We just didn't clarify it up front?",-1,requesting clarification about scope
It was never asked for up front.,-1,clarifying requirements
First time we heard of it was last week.,107,providing background information
Last week was the first we heard of it. We never anticipated it or coded for it.,107,reporting unexpected issue
07] [pause],0,noise
"In snapshot? It's not a bad idea. It's a good idea. It's just that like I said, we did not anticipate it.",-1,expressing opinion
"All of this stuff takes time, and time is running short. We'd anticipated this much work to do, and then we get six more days worth of work tacked on to it, and we have to be done by next Friday.",108,expressing concern about timeline
I got it.,-1,acknowledging completion
"So, [indecipherable 23:55] we will discuss it and let him know.",6,noise
"OK, thanks. We'll talk to you guys later.",43,closing the conversation
Bye.,9,expressing farewell
Bye.,9,expressing farewell
Where's Susan?,53,inquiring about team member location
I'm here. I am desperately trying to get the board to show up.,94,expressing progress difficulty
She's too busy to push the button to answer the phone. Patrick had to do it. He was closest to the phone.,-1,describing a situation
I'm sorry. Deal with it. I haven't even written down what day of the week it is yet.,-1,expressing emotion
It's Friday.,28,expressing context
It's Friday.,28,expressing emotion
26] [crosstalk],0,noise
I have to write this crap down because I have to have all my notes. Grady is done with all of his stuff.,22,"expressing intent to document progress  
reporting task completion"
I've got a first [indecipherable] . Tested it the best I can.,4,reporting progress
Have you deployed it?,109,requesting deployment
"No, that's what 1.1 is doing.",29,clarifying functionality
He's got to test it!,-1,planning to test
"OK, well I haven't deployed 1.1 yet.",29,reporting deployment status
You did. Last week. We tested some of it.,-1,reporting progress on testing
Yeah but this is not that 1.1. I'll do 1.1 in a bit. A 1.1 build later today. I'll deploy it for you.,29,planning deployment
What else will we [inaudible] ?,2,noise
Do we need to...?,103,asking a question
Nothing from me.,10,no update to report
Nothing from me. [laughs],10,expressing no update
[indecipherable] merge back.,4,noise
13] [crosstalk],0,noise
Should already be indexed. I'll build that from [inaudible] second merge is done.,-1,planning task execution
So you don't have any updates on these because you spent the whole day doing other practice for the area. Are going to get finished before next Friday?,-1,requesting status update
Dang right I will.,-1,expressing agreement
[laughs] Is it going to be right?,10,expressing emotion
Of course.,54,acknowledging agreement
It'll compile well. That's really all we need. It compiles. Adam. So you know how this one's...So you need to...,-1,confirming successful compilation
Yeah.,1,noise
"You'll add a task on that one. Who thinks he can get this done? For one thing, because, like I told him, I don't care if the tester gets updated because it needs to be tested with CTDI next week anyway.",17,assigning a task
"32] So if you can just get it done and then test with them and fix anything, then update the tester after the fact so that somebody can actually test against it, we could get away with that this time if we can get it in.",17,requesting task completion and testing updates
"46] I mean, I would rather it be in 1.1 just so we'll be done done with everything related to that interface and not have it hanging over us.",-1,expressing preference on version release timing
"Yeah, that'll knock some time off. Not having to update the tester.",17,explaining time-saving benefit
"Yeah, as long as the tester gets updated like the week after or two weeks after so that it's available for when we need to do tests on the interface, because he's also off that week that you're off. That's why I'm like, stuff's got to be done. It's got to be right because you all are off, which is allowed. Just got to be done.",17,emphasizing task completion before team absence
"With your permission, right?",-1,requesting permission
As long as your stuff is done and it's right.,-1,confirming task completion and correctness
Of course.,54,noise
Mamma has spoken.,-1,noise
"Yeah. Well, that's life.",-1,expressing emotion
I could finish that story up if I could just...,-1,expressing intention to complete a task
If you could ever get two hours.,55,expressing a time constraint
"If I could get an hour and a half, two hours together. I could finish that one. I'll finish today.",55,estimating time to complete a task
"OK. That'll be good. If he's going to finish this one today, it would actually be good to wait until Monday to get our next release because then we'll have the reports that we can test and this serialized change on the UI.",110,planning release timing
Now you've put the pressure on me. Now I can't do it.,-1,expressing emotion
11] [laughter],0,noise
build until next week.,110,planning future work
I'm just kidding. It's OK.,-1,expressing emotion
We're going to be building 1.1 next week because we're going to have to because it has to be done next week so some of this stuff has to be being tested. ,29,planning upcoming work
"If he can get this finished today and you all get everything merged back then you can make the build today but I would say let's wait on this because otherwise, the only thing we have is that report to test.",110,planning deployment timing
40] The other report was available the last time you built for me. I just haven't tested it yet.,-1,providing status update
[inaudible] .,2,noise
That's all you've got. Yeah. Grady and Drake and Patrick.,-1,noise
"Still chipping away at it. Get the details on a separate page. On a search page, you jump already to the second page, about to add all the old value, new value stuff. Chipping away at it. Didn't get all that done yesterday. Other questions and stuff.",-1,providing progress update
"When do you realistically think it might be something that you can release to us for testing? Like, next Wednesday ish or going to be later? If it's later, then it's later.",29,inquiring about release timeline
"Yeah, hopefully.",-1,expressing hope
"Hopefully by Wednesday. I mean, it shouldn't take us that long to test. I put something like four hours down, because we've got to [inaudible] the data and then we've to go in and play around with all the...",17,estimating testing time
"I can knock out a good chunk of it today. There will be a good first look there. I'd hope you'd have something functional Wednesday, even if it's still rough.",-1,providing progress update
That sounds good. You all want to look at mine just so you all can laugh how I haven't done anything?,-1,expressing humor about lack of progress
17] [crosstalk],0,noise
"There it is. All of this has my name on it. Let's see what Kevin [inaudible] . Yeah, he's supposed to test that and...",11,assigning testing responsibility
The only thing I got is the CTDI stuff.,17,reporting task progress
"Yeah, which you can't do anything on right now.",-1,expressing limitation
"Which I can't do, yeah. And remove the header. That's the new...has nothing needed, right?",-1,expressing limitation
"Yeah, it's not ready yet either. That's the one Adam said if he could get two hours, he could get it done today.",-1,providing status update
I've got the other two done.,-1,reporting task completion
Do we have anything that we need to talk to them about today? No? That's good. Today is what? 3/18. Friday.,19,inquiring about discussion topics
What's the deal on the projects for the shipments coming in? [inaudible] shipments.,48,requesting project status update
It was because the projects table had duplicates. It had multiple blanket projects in it. It was a conversion issue.,-1,explaining cause of a data issue
So it's just getting the top one out of multiple matching...,-1,explaining current task
Yeah.,1,noise
I saw the email.,111,acknowledging information receipt
"It should not be a problem and all of them are prior to 3.16 that have that and we fixed it one day this week. I'm assuming late on the 15th or on the 16th because they've gone places. I'm going to hang up and call into the call now, Kevin.",-1,providing status update
See you guys.,-1,closing the meeting
All right. Bye.,5,closing the conversation
Please enter the conference pin number.,30,noise
13] [beeping],-1,noise
Is Grady going to do that?,22,inquiring about task assignment
Yeah.,1,noise
"Hey, it's Cathy Jenkins.",56,introducing oneself
"Hey Cathy. Is anybody else on the call? Hi, who joined?",13,greeting and checking attendance
"Hello, it's Kim.",23,greeting
"Hey Kim. Hi, who joined? Hey Jim. Hi, who joined?",13,greeting
Kevin.,11,noise
"Hi DJ. Hey Kevin. I have Cathy Jenkins, Kim, Jim, DJ, Kevin. We don't have anything for you guys this morning. Do you all have anything for us?",44,"greeting and checking for updates  
requesting updates"
I do not.,57,expressing lack of knowledge or information
I do not.,57,expressing lack of knowledge or information
I do not.,57,expressing lack of information
This is Kim. I do.,23,expressing affirmation
25] [laughter],0,noise
OK.,5,noise
Violet and I are working through preparing to bring in some of the call-out data and we're seeing some inconsistencies in the data that's already in there. Do you want us to just document those and send them to you or is there another method we should be using?,-1,reporting data inconsistencies
Just send it to us.,112,requesting delivery
Yeah.,1,noise
"For instance, yesterday, we found that on some assets, there's no status. The status field is blank.",-1,reporting a bug
That's not good.,21,expressing emotion
"I think there were not just one or two. There were 70 some. Anyway. Do you just want us to put that together and email? Our concern is, we don't want to start putting stuff in there and get it confused with maybe an issue that already exists. You understand what I mean?",-1,clarifying task scope and concerns
"Exactly, yeah. One way, just along those lines, that you can differentiate the stuff that you're inserting from the stuff that we inserted is to put something in the legacy ID field that tells you this is the stuff we did.",-1,suggesting a method to differentiate data sources
"02] That's kind of what we've used. We started using it because, for the Verizon assets, they wanted to keep up with the sequence number but then Brian was also using it to keep up with other data that he entered.",113,explaining usage rationale
"19] If you look at the legacy ID field, he's had a pattern that he's used. He's actually out of the office today otherwise he could elaborate on that. It doesn't matter to us. We don't use that legacy ID field for anything.",-1,providing information about a legacy field usage
"36] It will have the sequence number in it for the Verizon data so that it can be tied back to the Infinium or whatever that sequence number was related to. As far as the code, the code doesn't look at that legacy ID for anything.",113,explaining data handling logic
"We can do that. These irregularities, is that something you want us to, if we come across them, document and send to you?",-1,requesting clarification on documentation process
"Yeah. That would be great and I know Drake wrote a note down. As soon as we leave here, he's going to go and look at those assets that don't have a status on them. That's not good and not right.",114,acknowledging plan and assigning task
That's what we thought when we saw it. We don't know all the ins and outs of BellCam. Thank you.,-1,expressing uncertainty about knowledge
Was that it?,66,seeking confirmation
That's it for me.,115,ending update
Thanks everybody. We'll talk to you guys later.,43,closing the meeting
Thank you.,24,expressing gratitude
Bye bye.,9,noise
That was good. Except for that.,-1,expressing evaluation
It was good. We have a [indecipherable] meeting. Just want to have it now.,-1,expressing status update
How can we have everything in LCAM [inaudible 00:05] makes it not [inaudible 00:07] figure it out?,51,expressing confusion
Please enter your conference...,30,noise
18] [dialing sounds],3,noise
Are you calling anyone?,13,inquiring about current activity
Suze. She's probably in.,-1,expressing uncertainty about availability
Hi. Who do we have on the call?,13,greeting and inquiry about participants
Jim's on.,8,noise
"Hey, Jim.",8,greeting
Alden's here.,116,noise
"Alden North, I guess.",116,noise
Ken?,-1,noise
Hey.,31,greeting
39] [background sounds only],3,noise
"What's up, ""Batman?""",-1,greeting
Not much. How are you?,-1,"expressing emotion
expressing emotion"
"Hi, who just joined?",13,greeting and inquiry about participants
It's Kevin.,11,identifying oneself
"Hey, Kevin.",11,greeting
That's [indecipherable 00:57] this scanner.,-1,noise
00] [background sounds only],3,noise
"Crickets, man, crickets.",-1,expressing emotion
"Then, but tomorrow [indecipherable 01:30] .",16,noise
"Get the whole team, except for Susan!",53,requesting team gathering
37] [crosstalk],0,noise
41] [laughter],0,noise
Is it functional yet?,-1,inquiring about functionality
Yeah. [indecipherable 01:45] on a call.,16,noise
That was quick. Usually people take longer to dial in.,-1,expressing observation
01] [crosstalk],0,noise
We just had to ask her. She was calling in to [indecipherable 02:04] .,90,noise
"Oh, we both dialed in fairly early.",-1,making a status update about attendance
10] [crosstalk],0,noise
I don't even know if anybody else is going to join.,13,expressing uncertainty about attendance
16] [laughter],0,noise
[2:23] .,7,noise
It is. Just looking at it's like...,-1,expressing uncertainty
"Larry, are you on?",12,checking participant presence
Larry [indecipherable 02:31] .,12,noise
How do we put the phone in [indecipherable 02:36] recall?,-1,requesting technical guidance
I don't want that.,-1,expressing refusal
"Called up. They could hear me. I couldn't hear anybody. So, they might be talking to us.",-1,reporting communication issue
50] [laughter],0,noise
"Hi, who joined?",13,inquiring participant presence
"Hi, it's DJ.",12,greeting
"Hey, it's Larry. Larry.",12,greeting
"Hey DJ, hey Larry.",12,noise
What's with Larry Larry?,12,expressing confusion
"I'm actually not at the office right now. Guys, do we have anything that we need to update them on?",-1,inquiring about updates needed
"I guess they can get a quick update on email that they just sent regarding the received equipment from [indecipherable 03:24] . I've updated the ones that still have WMS as the bin. Those either came in while I was [indecipherable 03:33] on the 17th, or immediately after, so I've corrected those last few.",-1,providing status update
"39] Everything that's come in since has come in with the correct bin, so that issue has been addressed.",-1,reporting issue resolution
"45] There's two other items on there that I'm still looking into, and we'll get back to you guys as soon as we can. Regarding the [indecipherable 03:55] that seems to be occurring, and the part number. The batches and the part number.",-1,investigating issues and promising follow-up
"Hey, Jim, were you able to get any response from Ron at [indecipherable 04:10] ?",58,inquiring about communication status
"Actually, I dropped the ball there. I was on another project, so I didn't get him. It's on my to-do list. I've worked with Brenda, just didn't give her [indecipherable 04:37] because she sent me something else, an email. She pulled a report from another screen, gave the details on [indecipherable 04:47] .",-1,providing status update
"Yeah, we just don't know if they're even trying to send anything for new equipment across the interface.",117,expressing uncertainty about data transmission
"Right. Get that solved. It was on the...I think he knew he was supposed to, right?",118,confirming task responsibility
I think he knew he's supposed to. [laughs] Yeah.,118,expressing emotion
"Yeah. He is aware, and I've been checking with him since Wednesday. I just haven't got a response back from him, especially on the new equipment. So, I'm just hoping to get some kind of feedback from him.",119,waiting for feedback
I'll be calling him.,50,stating an action plan
"So, that's the only update we have for you guys. Do you all have anything you want to talk about?",19,"providing an update  
inviting input or questions"
You mean...,-1,expressing confusion
Yeah.,1,noise
49] [crosstalk],0,noise
"No, I don't think so.",120,expressing disagreement
[5:56] .,7,noise
57] [background sounds only],3,noise
"He's trying to slack off, guys.",-1,expressing emotion
Can you think of anything else?,-1,requesting input
"I'm sorry, go ahead.",42,noise
"No, I was going to ask you first. Larry and I had a few things, but I felt like you were...",12,seeking clarification
11] [crosstalk],0,noise
SQL could be [indecipherable 06:16] . Commands can go back and forth a lot.,-1,noise
"Larry and I tried to [indecipherable 06:25] up to your [indecipherable 06:27] . There have been critical ones in your world, so we [indecipherable 06:32] yesterday. Look at our active logs.",96,reporting a bug
28] [crosstalk],0,noise
"...specific on the ones that are critical. We ought to start with those. Larry and I can start, and you can time [indecipherable 06:48] .",-1,planning task prioritization
"Yeah, that's fine.",21,agreement
"Like [indecipherable 06:51] , I don't have email in front of me, but basically you've got a high level...Susan's team, I guess when they go in there to do the approval. Pretty much the status is already set, so they're restricted, and can't redo something.",-1,explaining current system behavior
"14] An example would be of, it's like a forward stocking, LCAM says it's out there, but then when we talk tech with [indecipherable 07:23] , the packet is not there, or some some situation that can't use that. They can't go back and change it to pick it up in stock.",-1,reporting a technical issue
Interesting.,-1,expressing emotion
"Stock [indecipherable 07:36] them for some reason, there's a glitch, and it really is there. They can't do anything with that line item. Do you understand that? I guess I don't know what we can do about it, but that's slowing down productivity of the approval process.",18,reporting a bug
"This is Drake. You should be able to look. They should be able to go in and edit that line item, change the location from where their equipment is being sourced.",-1,explaining feature functionality
[8:06] .,7,noise
"They can do that. I responded to Jimmy's email, I think just a few minutes ago. The problem there is that she's looking at [indecipherable 08:17] to see what's available. The specific item that she gave an example on is not available in LCAM because it's already sourced for other shipments.",32,providing status update
"29] I think she's doing the right process, but she's not looking in LCAM to see why it's telling her that, that equipment isn't available when she looks on the shelf. At least I think that's what that screenshot was of.",32,analyzing issue cause
46] I sent some screenshots and explained what I did. That might help.,46,providing progress update
53] [crosstalk],0,noise
Go ahead.,42,acknowledging and encouraging continuation
Did you put everyone through [indecipherable 08:58] ?,96,noise
I just sent it a few minutes ago. Let me see. I see...,-1,providing status update
01] [pause],0,noise
"Actually, this is the one. This one I sent this morning.",-1,referencing previous communication
18] [pause],0,noise
"Mostly that was to Jimmy. I don't know if I [indecipherable 09:24] other one [indecipherable 09:26] . This one was from Linda. They were kind of describing the same thing. It has IM group on there. I don't know if you're part of that or not, Larry.",-1,referencing previous communication
"Don't worry. I'll forward it to Larry. I've got it. [indecipherable 09:46] , Thank you. [indecipherable 09:48] related [indecipherable 09:50] .",-1,"acknowledging and delegating task
expressing gratitude"
"The other one is, it's related to the same situation, and maybe not. Let's say that [indecipherable 10:01] our [indecipherable 10:02] members ordered more [indecipherable 10:06] , and three of them are in stock, and one is not in stock.",59,reporting a stock issue
"12] Normally, what we've done in the past is, we would be able to split that order so you would be able to push through and process [indecipherable 10:18] available. Create [indecipherable 10:21] a different order for the one that was not in stock. You would put in for that order's status.",59,explaining past process for order splitting
"30] Whether they can or they can't do that, or if it's not possible, they have to be able to figure out how to do that. [indecipherable 10:36] is something that can be addressed, or...?",-1,expressing uncertainty
"Yes. Yeah, you can split orders on the line item. Drake, you can correct me if I get this wrong, but if the quantity is greater than one, then there is a wishbone icon. That means, ""Split this line item.""",-1,explaining a feature
"59] You click that, and you can say split it off, and you can...",-1,explaining a feature usage
00] [crosstalk],0,noise
Quantity...,-1,noise
[crosstalk],0,noise
...orders are right...,-1,noise
"...with that one. Two, or one, or I don't really know...",-1,expressing uncertainty
[crosstalk],0,noise
"...line item. For that [indecipherable 11:11] . And then you treat it however you want to, whether you want to source it from your location, or...",-1,noise
[crosstalk],0,noise
The reason I'm bringing this up is because I wanted to see what your response was so I could explain it to him. [indecipherable 11:34] order approval [indecipherable 11:37] function...,18,seeking clarification
[crosstalk],0,noise
"That one, I would...",-1,noise
[11:43] let them understand it and do the work...,-1,encouraging understanding and action
"Wait a minute. They can split the order, but their question is the approval process. They said that we can't approve them separately.",59,reporting an issue with approval process
"In LCAM, you wouldn't approve them separately, because once you go in and say, for this line item I've vendor ordered it, you're done in LCAM. For those items that you vendor order, the next time LCAM's going to find out about them is when they're received in the fields from the vendor. That's when they'll get written on the LCAM.",-1,explaining process in LCAM
"I understand what you're saying. So if you had, again, four items, you wanted, again, to split off to send to the vendor, are the other three automatically approved and sent forward?",59,seeking clarification on process
"Once you approve the order. You have to, after you handle each of your detail line items, however you're going to handle, then you approve the whole order, and that's what [indecipherable 13:03] .",18,explaining a process for order approval
", I don't have any experts on. Are they having to...If they approve [indecipherable 13:21] item to go [indecipherable 13:23] stock, or [indecipherable 13:25] , they approve it all, would there be a reason they couldn't approve [indecipherable 13:32]? We had that problem with [indecipherable 13:35] [13:15] departmental request...",18,noise
[13:40] that's really not an LCAM issue.,51,clarifying issue scope
"So even though they have it, they can't [indecipherable 13:55] because they have to wait for the part number available in the item [indecipherable 14:01] so they can approve.",18,explaining a dependency causing delay
07] [crosstalk],0,noise
"I think somebody had made a request. I don't know exactly what it was, but it was something like BMA will just put a status on the order other than approve, and I think [indecipherable 14:30] or waiting on [indecipherable 14:32] was what they were talking about.",18,reporting an unclear client request
34] [pause],0,noise
We'll take it back to them [indecipherable 14:43] look at the next one [indecipherable 14:45] more.,60,noise
"He already covered the split, over here, and stuff we just talked about [indecipherable 14:55] if they can't change that source, I don't know what we're doing wrong.",60,expressing uncertainty about source changes
"That one, I think, was a misunderstanding. Because she's trying to change it to [indecipherable 15:10] , because in [indecipherable 15:12] it says the equipment's available but in LCAM, it's already sourced that equipment for another shipment, so it's not available in LCAM. I really think that issue is just confusion over the fact that, that piece of equipment had already been sourced for other orders.",32,clarifying a misunderstanding
37] [crosstalk],0,noise
They've got something that...,-1,noise
46] [crosstalk],0,noise
...it's wired. It will say quantity allocated [indecipherable 15:50] not showing allocated yet.,-1,reporting a bug
"That's what I think, because we've been only picking up like every 20 minutes or so.",-1,providing an observation about work frequency
"All right, I'll take that back to them.",-1,acknowledging and delegating task
"And if that's not the case, then let me know. If we need to have a little WebX or something, and go through some of this...",61,offering to schedule a meeting for clarification
That may be an excellent idea.,-1,expressing agreement
"If they come up with their scenarios, and we can do the WebX...",61,discussing potential feature scenarios
17] [crosstalk],0,noise
"This situation, we can do this.",-1,expressing confidence
21] [crosstalk],0,noise
"I think [indecipherable 16:24] to do that [indecipherable 16:25] decisions for that. I think there may be more to it, but I think some it is absolutely just confusion.",60,expressing confusion
That's to be expected with a new system. It's different.,-1,explaining system behavior
In the first week. The first three times you do it.,-1,expressing progress milestone
", that would be best. It doesn't matter when [indecipherable 16:47] [16:45] .",7,noise
I don't [indecipherable 16:48] that.,7,noise
Yeah. I can do that. It will probably be Wednesday before I can schedule it. I'm pretty booked up. I'll send some...,-1,providing a timeline for scheduling
[16:58] .,7,noise
"Who all do you want? Or should I just send it to you two, and you all can send it to whoever?",112,clarifying communication recipients
"You can just send it to [indecipherable 17:09] it doesn't matter, as long as it's [indecipherable 17:12] .",16,noise
OK. All good.,5,expressing status update
"Larry, Karen's concern with the ship via CLLIs, and then the CLLI code that [indecipherable 17:33] , we need them. We're working on reviewing that in-house first, OK?",39,discussing task progress
Yeah. I got it. [indecipherable 17:41] .,6,noise
"Yeah, I've done that. We're working on where that might be confusing. And the other item, I don't know if we've had it out there before, but the [indecipherable 17:57] group, and, well, both groups, I don't know if it's on anything, but CLLI code with the wild card...That's a big request.",-1,providing status update
I don't remember that one.,121,expressing uncertainty
[18:14] .,7,noise
Perfect.,-1,noise
"Clean it up, there.",-1,requesting code cleanup
"Guess it's not [indecipherable 18:18] I want to say. I think it is. There's so much on there, as [indecipherable 18:23]",6,noise
"Right, and that's generally across any [indecipherable 18:29] search criteria. That'd be great.",-1,noise
"Ken, Is that mainly when you're trying to search for spares in a cluster location?",-1,asking for clarification
"I didn't get to read anything, but that would be one of the few reasons.",-1,expressing progress limitation
"I believe one of the things that Drake is working on is an update to search inventory, so that they will be able to search cluster locations. Drake, am I saying that right?",122,confirming task details
Yeah. The change that I'm going to make to this serialized inventory search will allow you to put in the floor stocking location. It'll find all of the assets that share that same floor stocking location and the asset center at that floor stocking location.,-1,describing upcoming feature change
Happy.,36,expressing emotion
39] [background sounds only],3,noise
Said it was [indecipherable 19:48] .,6,noise
Gather up...,-1,noise
52] [crosstalk],0,noise
"...Larry's team. Still confusion on the sub list, the ones with an area, the request put in for one part number, SE. LCAM doesn't see that available, but they know that they're the sub so they put in the sub. Then, for some reason that's not available. The item can't go put in another sub that they know is available.",-1,expressing confusion about task requirements
On the order approval screen they'd be trying to change to SE for a line item.,-1,describing a user action scenario
Yes.,1,noise
Drake? Can you see how substitution works in LCAM?,-1,requesting clarification
"Yeah. As long as it's a valid substitute, you should be able to edit that line item and change the SE, or you can split it, put in a substitute for that particular asset. It has to be in our table for substitutes.",-1,explaining a feature usage
Why would you split it if it's [indecipherable 21:15] ?,6,expressing confusion
We wouldn't unless it...,62,noise
19] [crosstalk],0,noise
You wouldn't unless you...,62,noise
21] [background sound only],3,noise
"Whenever they can't put that in, they need to let me know what it is, and we can check the sub table to see what's wrong. If it's valid we can update the sub table.",-1,explaining troubleshooting process
"Going to be a big one, but...",-1,expressing anticipation
44] [crosstalk],0,noise
Suckers.,-1,noise
"Larry, I guess that covers what we were talking about.",12,summarizing discussion completion
"Yeah. Yes, sir.",-1,acknowledging
"Then for the IBT group that we were trying to target, most critical thing, what's coming up and biggest holdback is SCC scan error correction screen. First request, [indecipherable 22:16] , go to the active logs [indecipherable 22:19] . We're finding everything. Narrow those certain criteria. With project-related, OK.",-1,reporting a blocker related to a feature
"29] Otherwise they're struggling, fishing through the errors, and I think they're overwhelmed. First of all, we have a lot of errors. They usually have that cleaned up [laughs] .",-1,expressing concern about errors and team overwhelm
"42] We were talking about different things. There's not an Infinium company, probably that'd come into play. The CLLI code, not only a wild card. There's some code, I'm no expert, I put a underscore four times, a [indecipherable 23:05] , 08, then a percent. It'll know that the specific, fixed character was for 08. You know what I'm saying?",-1,explaining code logic
05] [crosstalk],0,noise
Yes.,1,noise
19] [crosstalk],0,noise
I can do that.,63,agreeing to take a task
"Have a general [indecipherable 23:24] target for their assigned areas [indecipherable 23:27] Indiana, Ohio, and [indecipherable 23:29] instead of fishing through [indecipherable 23:31] .",-1,noise
33] [crosstalk],0,noise
...on the list.,-1,noise
"If you have other ideas, just to generalize it, that'd be good. The target project, that's OK. That's there, but otherwise they struggle.",-1,requesting feedback on ideas
50] [crosstalk],0,noise
You don't look at it. See what it is? It should be just be [indecipherable 23:56] .,6,expressing confusion
56] [crosstalk],0,noise
...I'm thinking Susan's already got that on the list.,53,referencing existing task ownership
59] [crosstalk],0,noise
"...that can be brought up before releases, and even without releases. Is there a reprocess feature overnight to take something [indecipherable 24:12] ?",-1,inquiring about a feature
"Grady, are you on the room?",22,checking participant presence
"Yeah, I'm here. Reprocessing from the SCC page?",123,confirming presence and task context
"No. He's talking about...Aren't you talking about whenever we release or whenever we want to, to try to reprocess everything that's in the SCC screen for you?",123,clarifying a process related to release and data reprocessing
32] [crosstalk],0,noise
"Yeah. I finished a script recently, was finishing up early this morning, to take all those and get them back to where they'll go through workflow again, reprocess so I can execute that procedure.",-1,completed a script
"Would you like us to run that overnight, Jim?",-1,offering to run a task overnight
"Yeah, that would be helpful.",92,expressing agreement
05] [crosstalk],0,noise
I can.,63,affirming capability
06] [crosstalk],0,noise
Grady wasn't able to finish for Friday night's release. They were trying to [indecipherable 25:11] . He'll run that after about six pm central time today. That should get anything that would have changed in the release and that's still sitting in the FCC screen. That should at least get rid of any of that.,22,reporting delay in task completion
33] [crosstalk],0,noise
"...a canned query. I can't remember what the title was called, of the report. I'd have to [indecipherable 25:47] double check it. She was getting some random results and others were getting good results [indecipherable 25:56] query, sensitive to multi, people trying to use it at the same time. The point is that current results were impaired.",-1,reporting a bug
12] They got the same thing two or three times and got different results.,-1,reporting inconsistent results
Do you know which report she was running?,-1,asking for information
"I figured you'd ask that, so I'll get back with you on that.",-1,promising to follow up
23] [laughter],0,noise
Thanks.,24,expressing gratitude
It was on an email but I can't...,-1,expressing uncertainty
"I don't want to [indecipherable 26:30] , anyway.",6,noise
"It'll take me a minute. If you could give me the date so I can open it up, that's fine. [inaudible 26:39] .",-1,requesting information
Those are the kind of issues that scare the crap out of me. I know they're trying to use it.,-1,expressing concern
47] [crosstalk],0,noise
"...promotion screen, at the same time...",-1,noise
0.999. [indecipherable 26:52] 91...,-1,noise
52] [crosstalk],0,noise
...really not minor. I don't even know. I'm assuming that it's still open.,-1,expressing uncertainty about issue status
57] [crosstalk],0,noise
It is still open. You shouldn't...,-1,expressing status
Don't want it to get lost.,-1,expressing concern
It is [indecipherable 27:17] .,6,noise
Why are they...?,-1,expressing confusion
18] [crosstalk],0,noise
One last thing.,-1,expressing intention to add information
They'll at least use a CPR code and...,-1,expressing uncertainty
24] [crosstalk],0,noise
"We're getting a lot of calls from the techs, and I've been trying to email. It was 3/11. I am sorry, folks.",-1,providing status update
39] [pause],0,noise
"Sorry about that, [indecipherable 27:48] in my pocket.",6,noise
51] [laughter],0,noise
"I'm scanning transactions, email of March 11. It's not [indecipherable 27:58] . Reply [indecipherable 28:02] , so there's [indecipherable 28:02] question from Nicole and Peggy. They're working on [indecipherable 28:07]. [indecipherable 28:10] getting critical. You need me to forward that email again? You know what I'm talking about?",-1,requesting confirmation to forward email
"Yes. I haven't replied to it, and it's old, and I probably moved it. I know last week you and Ken were going to get together about what the roles would need to be for the month's scanning [indecipherable 28:37] . That determines what screens they can see. Still send me that email and I'll look at it and see if I can [indecipherable 28:48] it.",-1,acknowledging pending task
[28:49] . Thank you. That'll do it for now.,7,closing the update
55] [background sounds only],3,noise
05] [laughter],0,noise
Get a high level [indecipherable 29:08] . Going to pick up a new Verizon 3 [indecipherable 29:14] ,41,noise
"Larry, we've got to get that request for approval smoothed out, and get this scanning process correct the errors [indecipherable 29:26] down a little bit.",-1,requesting process improvement
Hopefully the WebX I'll set up for Wednesday will help.,61,planning a setup for a future date
"Larry, do you have anything else?",12,requesting update
"No, sir. I'm good.",-1,expressing status
"That's it for me, too.",115,ending update
"Thanks, everybody. Hope you...",-1,expressing gratitude
Exactly.,64,expressing agreement
It was 60 degrees in July.,-1,noise
30 percent humidity.,124,noise
"If the humidity wasn't so high, it wouldn't be as bad. I don't think so.",124,expressing emotion
"We'll go ahead and get started. If [indecipherable] calls, he'd probably call me through the other terminal.",-1,starting the meeting
26] [laughter],0,noise
"Have you done any testing with CTDI yet, right? ",17,inquiring about testing progress
"Are you all ready to test with CTDI? He's trying. He's calling again. I'm going to try this another way, Brian.",17,preparing for testing
OK.,5,noise
47] [background sounds only],3,noise
It keeps going back to you. Hold on. Hello?,125,noise
Hello. I thought you all died or something.,-1,expressing emotion
54] [laughter],0,noise
"No, now we're going to try...We didn't quite die. Now we're going to try...",-1,expressing uncertainty about progress
00] [crosstalk],0,noise
Nuclear bomb.,-1,noise
01] [laughter],0,noise
"So, Brian's on hold and I had [indecipherable] . If I hit conference now, and then go to Brian's, do you think it will work?",-1,asking for technical advice
07] [laughter],0,noise
"Probably, it won't.",-1,expressing uncertainty
We'll try it and see.,-1,expressing intention to test
"You get them both on, we're going to have to call in to the other.",-1,planning a meeting with others
Nah. That doesn't work. Let me try something else.,-1,trying an alternative approach
OK.,5,noise
"Wait, it keeps taking me back to you. Hold on.",125,expressing confusion
"Do you see a ""Join"" button on there?",-1,requesting confirmation
I did. Let me go back.,-1,clarifying or confirming previous action
Did you hang up on Brian?,15,asking for confirmation
"No, I have Brian. Brian can you hear me?",15,checking communication
You still have me. I didn't hang up yet.,-1,clarifying connection status
OK. We still have [indecipherable] on hold. Hold on a second.,4,noise
